date,fname,year,month,day,net,station,flag,tt,date_time,weight,amplitude,phase
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,8156.57,2022-02-01T02:15:56.570000,0.771050214767456,10775852.661132812,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,8307.49,2022-02-01T02:18:27.490000,0.6475797891616821,9909109.558105469,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,8619.66,2022-02-01T02:23:39.660000,0.5776121616363525,29517963.134765625,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,9035.92,2022-02-01T02:30:35.920000,0.9363415837287903,47273119.384765625,P
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,5729.07,2022-02-01T01:35:29.070000,0.804070770740509,19073859.619140625,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7389.07,2022-02-01T02:03:09.070000,0.9231159687042236,24042533125.0,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7408.85,2022-02-01T02:03:28.850000,0.39047887921333313,1520830898.4375,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7628.83,2022-02-01T02:07:08.830000,0.400846928358078,17443324.462890625,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7688.83,2022-02-01T02:08:08.830000,0.43324729800224304,9406907.592773438,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7818.75,2022-02-01T02:10:18.750000,0.9249592423439026,243917324.21875,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8161.88,2022-02-01T02:16:01.880000,0.6649163365364075,7279769.8974609375,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8202.11,2022-02-01T02:16:42.110000,0.5163316130638123,7434217.8955078125,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8211.71,2022-02-01T02:16:51.710000,0.3305380642414093,8151907.71484375,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8311.05,2022-02-01T02:18:31.050000,0.5363491773605347,9909109.558105469,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8623.22,2022-02-01T02:23:43.220000,0.954214870929718,29517963.134765625,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,9039.630000000001,2022-02-01T02:30:39.630000,0.8757179975509644,47273119.384765625,S
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,7385.2,2022-02-01T02:03:05.200000,0.9629896283149719,13120688750.0,P
